"","interactions","mean.similarity","mean.expected.value","mean.query.length","mean.mismatches","mean.gaps","mean.bitscore","log.interactions","log.length","log.bitscore","cluster"
"NR_040082.1",3,93.86,3.16666666666667e-33,731.666666666667,7,0,1395,1.09861228866811,6.59532503684116,7.24064969425547,12
"NR_040094.1",3,99.6266666666667,6.7e-146,1312.33333333333,1,0,2545.66666666667,1.09861228866811,7.17956200227563,7.84214784622027,8
"NR_040107.1",3,100,0,1067,0,0,2115,1.09861228866811,6.97260625130175,7.65681009148038,8
"NR_040116.1",3,100,6.66666666666667e-134,1477.66666666667,0,0,2901.66666666667,1.09861228866811,7.29821954607694,7.97304056353418,7
"NR_040254.1",3,90.1633333333333,1e-32,716.333333333333,23.3333333333333,0,1235,1.09861228866811,6.5741456079744,7.11882624906208,10
"NR_040585.1",3,96.2533333333333,3.33333333333333e-45,769.666666666667,5.33333333333333,0.333333333333333,1428.66666666667,1.09861228866811,6.64595752068639,7.26449688736541,12
"NR_040718.1",3,100,0,1026,0,0,1954.66666666667,1.09861228866811,6.93342302573071,7.57797495489838,8
"NR_045006.1",3,100,3.33333333333333e-166,871.333333333333,0,0,1648,1.09861228866811,6.77002460551606,7.40731771046942,8
"NR_045058.1",3,100,0,1573.66666666667,0,0,2986.66666666667,1.09861228866811,7.36116363187818,8.00191321730087,7
"NR_045207.1",3,93.6066666666667,2.00000000003333e-77,336.666666666667,15.3333333333333,1,525.666666666667,1.09861228866811,5.8190933211672,6.26466729829493,10
"NR_045213.1",3,99.7,0,1158,3.66666666666667,0.333333333333333,2261.33333333333,1.09861228866811,7.05444965813294,7.72370988880363,8
"NR_045218.1",3,100,6.66666666666667e-78,834.666666666667,0,0,1589,1.09861228866811,6.72703244355188,7.37086016653672,8
"NR_045259.1",3,100,2.66666666666667e-88,1864.66666666667,0,0,3617,1.09861228866811,7.5308375850938,8.1934002319521,7
"NR_045568.1",3,100,0,699.333333333333,0,0,1386.33333333333,1.09861228866811,6.55012750028813,7.2344176510748,12
"NR_045628.1",3,100,0,2398.33333333333,0,0,4714.66666666667,1.09861228866811,7.78252933065336,8.45843349620931,2
"NR_045644.1",3,100,2.33333333333333e-45,1691.66666666667,0,0,3300,1.09861228866811,7.43346951524188,8.10167774745457,7
"NR_045697.1",3,90.7333333333333,1e-32,2314.33333333333,17.6666666666667,1.66666666666667,4257.66666666667,1.09861228866811,7.74687694808516,8.35647655837467,10
"NR_045958.1",3,100,0,1285,0,0,2392.66666666667,1.09861228866811,7.15851399732932,7.78016378303944,8
"NR_045962.1",3,92.5333333333333,1.33333333333333e-32,1321.66666666667,60.6666666666667,3.66666666666667,1972,1.09861228866811,7.18664884540084,7.58680353516258,6
"NR_046096.1",3,100,3.33333333333333e-140,671,0,0,1330.33333333333,1.09861228866811,6.50876913697168,7.19318481638062,12
"NR_046100.1",3,100,0,1126.33333333333,0,0,2205,1.09861228866811,7.02672279804618,7.69848278788095,8
"NR_046101.1",3,95.1833333333333,4.66666666666667e-32,237,4.66666666666667,0,433,1.09861228866811,5.46806014113513,6.07073772800249,12
"NR_046106.1",3,100,0,1660.66666666667,0,0,3210.66666666667,1.09861228866811,7.41497440715402,8.07423387888049,7
"NR_046172.1",3,97.41,2e-73,1706.33333333333,4.66666666666667,0.333333333333333,3122.33333333333,1.09861228866811,7.44210209778947,8.04633586454102,7
"NR_046203.2",3,98.8733333333333,2.66666666666667e-100,608.666666666667,2.33333333333333,0.333333333333333,1143.33333333333,1.09861228866811,6.4112707724868,7.04170325149188,12
"NR_046228.1",3,94.7833333333333,0,1038,32,2.66666666666667,1714.66666666667,1.09861228866811,6.94505106372583,7.44697397724935,10
"NR_046300.1",3,98.1466666666667,2.33333333333333e-58,359.333333333333,2.66666666666667,0,691.333333333333,1.09861228866811,5.88425046280083,6.53862210012136,12
"NR_046317.1",3,95.2366666666667,3.33333333333333e-62,1899.33333333333,13.3333333333333,0,3617.66666666667,1.09861228866811,7.54925822638974,8.1935845297779,7
"NR_046343.1",3,98.17,0,1010.33333333333,10.6666666666667,0,1918.33333333333,1.09861228866811,6.91803558838969,7.55921203248787,8
"NR_046351.1",3,98.2266666666667,0,598,10.3333333333333,0,1103.66666666667,1.09861228866811,6.39359075395063,7.00639324887914,12
"NR_046354.1",3,96.8366666666667,0,650,18.3333333333333,0,1143.33333333333,1.09861228866811,6.47697236288968,7.04170325149188,12
"NR_046357.1",3,100,6.66666666666667e-127,585,0,0,1080.33333333333,1.09861228866811,6.37161184723186,6.98502491447344,12
"NR_046359.1",3,100,3.33333333333333e-160,1355.66666666667,0,0,2671.33333333333,1.09861228866811,7.21204861723912,7.89033300252798,7
"NR_046401.1",3,96.02,1.33333333333333e-32,736,5.33333333333333,0,1416.66666666667,1.09861228866811,6.60123011872888,7.25606197325035,12
"NR_046462.1",3,100,1.66666666666667e-123,2032.66666666667,0,0,3914.33333333333,1.09861228866811,7.61710383888009,8.27240030869697,7
"NR_046752.1",3,89.6333333333333,1e-64,526.666666666667,41,1,683.333333333333,1.09861228866811,6.2665678373529,6.52698278346434,10
"NR_047516.1",3,100,1.33333333333333e-41,570.666666666667,0,0,1105.33333333333,1.09861228866811,6.34680526803358,7.00790222758708,12
"NR_047572.1",3,100,6.66666666666667e-60,972.333333333333,0,0,1927.33333333333,1.09861228866811,6.87969868119961,7.56389263390818,8
"NR_047578.1",3,93.1866666666667,1.33666666666667e-62,1981.66666666667,48,1,3480.33333333333,1.09861228866811,7.59169352045677,8.154883353622,10
"NR_047648.1",3,97.32,2.33333333333333e-31,858,2.33333333333333,0.666666666666667,1652,1.09861228866811,6.75460409948796,7.40974195408092,9
"NR_047675.1",3,100,3.33333333333333e-53,447,0,0,886,1.09861228866811,6.10255859461357,6.78671695060508,12
"NR_048537.1",3,100,6.66666666666667e-40,2048.66666666667,0,0,3999.66666666667,1.09861228866811,7.62494445402232,8.29396630329628,7
"NR_048561.1",3,100,2e-55,2049.66666666667,0,0,3974,1.09861228866811,7.62543245728536,8.28752842311176,7
"NR_048570.1",3,100,3.33333333333333e-129,1071.66666666667,0,0,1965.66666666667,1.09861228866811,6.97697034800361,7.58358673733239,8
"NR_049748.1",3,99.0733333333333,0,612,5.66666666666667,0,1168.33333333333,1.09861228866811,6.41673228251233,7.06333351080058,12
"NR_049766.2",3,100,0,1075,0,0,2131,1.09861228866811,6.98007594056176,7.66434663209862,8
"NR_049769.1",3,100,1.0003e-113,914.333333333333,0,0,1812.33333333333,1.09861228866811,6.81819520226949,7.50237042847781,8
"NR_051961.1",3,100,3.33333333333333e-104,867.333333333333,0,0,1719.33333333333,1.09861228866811,6.76542337040434,7.44969189777318,8
"NR_051969.1",3,100,3.33333333333333e-44,657,0,0,1302.33333333333,1.09861228866811,6.48768401848461,7.17191280638696,12
"NR_051980.1",3,92.33,1e-33,958.333333333333,18.6666666666667,1.66666666666667,1633,1.09861228866811,6.86519566456334,7.39817409297047,10
"NR_052010.1",3,100,6.66666666666667e-77,566.333333333333,0,0,1122.66666666667,1.09861228866811,6.33918283300382,7.02346208669411,12
"NR_072985.1",3,94.2433333333333,3.33333333333333e-165,1289.66666666667,42.6666666666667,4,2057,1.09861228866811,7.1621390660324,7.62900388965296,6
"NR_073033.1",3,91.73,2.83333333333333e-33,2563.66666666667,12,0,4853.33333333333,1.09861228866811,7.84919380438894,8.48742103308257,2
"NR_073040.1",3,100,0,1250,0,0,2432.66666666667,1.09861228866811,7.13089883029635,7.79674332832828,8
"NR_073124.1",3,100,1.66666666666667e-33,2091.66666666667,0,0,4105,1.09861228866811,7.64571647533187,8.31996102188653,2
"NR_073137.1",3,100,3.33333333333333e-57,677,0,0,1304.66666666667,1.09861228866811,6.51767127291227,7.17370285928791,12
"NR_073150.1",3,100,0,1087.33333333333,0,0,2066.33333333333,1.09861228866811,6.99148349451285,7.63353097903381,8
"NR_073170.1",3,93.25,6.66666666666667e-175,808,28.6666666666667,1.33333333333333,1303.66666666667,1.09861228866811,6.69456205852109,7.1729360860874,10
"NR_073366.1",3,100,0,2219.66666666667,0,0,4285.33333333333,1.09861228866811,7.70511231344251,8.36295361874924,2
"NR_073377.1",3,100,3.33333333333333e-162,583,0,0,1155.66666666667,1.09861228866811,6.36818718635049,7.05243265701691,12
"NR_073383.1",3,100,1.66666666666667e-143,861.333333333333,0,0,1691.66666666667,1.09861228866811,6.75848157623438,7.43346951524188,8
"NR_073384.1",3,100,6.66666666666667e-101,1358.33333333333,0,0,2679,1.09861228866811,7.21401373700685,7.89319886954461,7
"NR_073390.1",3,100,0,1078.33333333333,0,0,2086,1.09861228866811,6.98317191826689,7.64300363556072,8
"NR_073403.1",3,100,0,603.333333333333,0,0,1195.66666666667,1.09861228866811,6.40246983559176,7.08645918886417,12
"NR_073459.1",3,98.0166666666667,1e-67,538.666666666667,3.33333333333333,0,1041.33333333333,1.09861228866811,6.28909695041293,6.94825722229147,12
"NR_073460.1",3,98.0166666666667,1e-67,539.333333333333,3.33333333333333,0,1042.66666666667,1.09861228866811,6.29033380895033,6.94953681299709,12
"NR_073479.1",3,100,0,1494,0,0,2872.33333333333,1.09861228866811,7.30921236569276,7.96287998657166,7
"NR_073506.1",3,100,0,1633.33333333333,0,0,3156.33333333333,1.09861228866811,7.39837819543061,8.05716629531539,7
"NR_073520.1",3,100,0,1969.66666666667,0,0,3795.66666666667,1.09861228866811,7.58561960267757,8.2416153441425,7
"NR_073540.1",3,89.5166666666667,2.03e-31,811,19.6666666666667,0,1452,1.09861228866811,6.69826805411541,7.28069719538474,9
"NR_073556.1",3,100,2.66666666666667e-42,2111.66666666667,0,0,4172,1.09861228866811,7.65523280408713,8.33615081612066,2
"NR_074080.1",3,100,0,480.666666666667,0,0,937,1.09861228866811,6.17517402917678,6.84268328223842,12
"NR_075091.1",3,100,0,1154.66666666667,0,0,2112.33333333333,1.09861228866811,7.05156698101422,7.65554846065541,8
"NR_077227.1",3,92.1166666666667,2.6667e-32,1552.33333333333,11,0.333333333333333,2971,1.09861228866811,7.34751445431427,7.99665387546261,7
"NR_077236.1",3,95.3233333333333,3e-57,768.333333333333,34.3333333333333,2.66666666666667,1113.33333333333,1.09861228866811,6.64422366676264,7.01511379730264,10
"NR_077243.1",3,94.77,3.33333333333333e-123,568.666666666667,17,1,946.333333333333,1.09861228866811,6.34329443938351,6.85259486780486,10
"NR_102268.2",3,91.23,3.00000000000007e-55,391,21,0.333333333333333,599.333333333333,1.09861228866811,5.96870755998537,6.39581792636346,10
"NR_102350.1",3,100,6.66666666666667e-33,501,0,0,993.333333333333,1.09861228866811,6.21660610108486,6.90106629083134,12
"NR_102432.2",3,97.73,6.66666666666667e-93,767,5.33333333333333,0,1464.33333333333,1.09861228866811,6.64248680136726,7.28915535530767,12
"NR_102732.1",3,100,1e-67,992.666666666667,0,0,1950,1.09861228866811,6.90039492457584,7.57558465155779,8
"NR_102739.1",3,100,1.33333333333333e-39,991.333333333333,0,0,1951.33333333333,1.09861228866811,6.89905083835199,7.57626817858372,8
"NR_103481.1",3,96.7933333333333,1.33333333333333e-40,798.666666666667,3.33333333333333,0,1523.33333333333,1.09861228866811,6.68294367056723,7.32865619522014,12
"NR_103507.2",3,100,2.33333333333333e-70,2060,0,0,3996.33333333333,1.09861228866811,7.63046126178363,8.29313255303954,2
"NR_103526.1",3,100,2.66666666666667e-52,670.666666666667,0,0,1309.33333333333,1.09861228866811,6.50827224255152,7.17727338080625,12
"NR_103528.1",3,100,0,2053.66666666667,0,0,4057,1.09861228866811,7.62738209234646,8.30819906320645,2
"NR_103529.1",3,100,3.33333333333333e-110,620.666666666667,0,0,1216.33333333333,1.09861228866811,6.4307941691689,7.10359614776834,12
"NR_103728.1",3,100,6.66666666666667e-150,733.333333333333,0,0,1439.66666666667,1.09861228866811,6.5976003506783,7.27216688429259,12
"NR_103735.1",3,100,0,1320.66666666667,0,0,2618,1.09861228866811,7.18589193859039,7.87016594646984,8
"NR_103778.1",3,100,1.66666666666667e-39,1332.33333333333,0,0,2510.33333333333,1.09861228866811,7.19468707004321,7.82817082543324,8
"NR_103795.1",3,100,3.33333335333333e-55,1377.66666666667,0,0,2689.33333333333,1.09861228866811,7.22814652584362,7.89704861040599,7
"NR_103822.1",3,100,6.66666666666667e-131,1309.33333333333,0,0,2494.33333333333,1.09861228866811,7.17727338080625,7.82177677141225,8
"NR_103834.1",3,100,0,1887,0,0,3625.66666666667,1.09861228866811,7.54274354536855,8.19579345842574,7
"NR_103842.1",3,100,3e-41,1459.66666666667,0,0,2879.33333333333,1.09861228866811,7.28596337813329,7.96531406485254,7
"NR_103869.1",3,90.52,3e-79,967.333333333333,48.6666666666667,0.333333333333333,1522.33333333333,1.09861228866811,6.87454314477602,7.32799952451689,10
"NR_104017.1",3,100,1e-103,547.666666666667,0,0,1085.66666666667,1.09861228866811,6.30566682936916,6.98994951660812,12
"NR_104058.1",3,96.7733333333333,1.33333333333333e-50,333,4,0,628.333333333333,1.09861228866811,5.80814248998044,6.443070811214,12
"NR_104089.1",3,100,1.35333333333333e-155,636.333333333333,0,0,1215.66666666667,1.09861228866811,6.45572253505764,7.10304790214057,12
"NR_104122.1",3,100,0,1577,0,0,3126.33333333333,1.09861228866811,7.36327958696304,8.04761613784083,7
"NR_104155.1",3,100,1e-159,602,0,0,1165.66666666667,1.09861228866811,6.40025744530882,7.06104844839527,12
"NR_104189.1",3,98.1466666666667,1.33333333333333e-32,843.333333333333,1.66666666666667,0,1619,1.09861228866811,6.73736229305346,7.38956395367764,8
"NR_104201.1",3,100,1.33333333333333e-158,728.666666666667,0,0,1444.33333333333,1.09861228866811,6.59121638006837,7.2754031330718,12
"NR_104220.1",3,89.2033333333333,1.333333333335e-62,804,41,3.33333333333333,1194.33333333333,1.09861228866811,6.68959926917897,7.08534342863684,6
"NR_104249.1",3,100,2.66666666666667e-53,1134.66666666667,0,0,2233.33333333333,1.09861228866811,7.03409420102516,7.71125051671095,8
"NR_104257.1",3,100,0,2136,0,0,4119.66666666667,1.09861228866811,7.66669020008009,8.32352753292163,2
"NR_104423.1",3,93.15,3.33333333333333e-139,1826,42.3333333333333,3,3127.66666666667,1.09861228866811,7.50988306115491,8.04804253162194,6
"NR_104445.1",3,100,6.666668e-73,1151.33333333333,0,0,2268.33333333333,1.09861228866811,7.04867597003851,7.72680062641746,8
"NR_104473.1",3,100,0,1079,0,0,2139,1.09861228866811,6.98378996525813,7.66809370908241,8
"NR_104609.1",3,96.1466666666667,6.8e-45,473,4.66666666666667,0,900.333333333333,1.09861228866811,6.15909538849193,6.80276506512451,12
"NR_105003.1",3,93.2566666666667,2e-31,230.333333333333,6.66666666666667,0.666666666666667,389.333333333333,1.09861228866811,5.43952753509956,5.96443587472006,9
"NR_105049.1",3,100,1e-80,231.666666666667,0,0,459,1.09861228866811,5.44529955689668,6.12905021006055,12
"NR_105057.1",3,96.0366666666667,1.33333333333333e-35,737,5.66666666666667,0,1343,1.09861228866811,6.60258789218934,7.20266119652324,12
"NR_109776.1",3,100,0,1740.66666666667,0,0,3387,1.09861228866811,7.46202346059096,8.12769985281777,7
"NR_109803.1",3,93.7566666666667,2e-86,363.333333333333,18.3333333333333,1.33333333333333,515.333333333333,1.09861228866811,5.89532068655508,6.24481394047926,10
"NR_109825.1",3,94.37,1.33333333333333e-33,1273,11.3333333333333,0.333333333333333,2363,1.09861228866811,7.14913159855741,7.76768727718691,8
"NR_109843.1",3,100,3.33333333333333e-84,1933,0,0,3801.33333333333,1.09861228866811,7.56682847920833,8.24310716136445,7
"NR_109877.1",3,98.75,2e-31,721.666666666667,1,0,1345.33333333333,1.09861228866811,6.58156335176848,7.20439709280539,9
"NR_109912.1",3,100,3.33333333333667e-69,482.666666666667,0,0,956.666666666667,1.09861228866811,6.17932628427755,6.86345502008556,12
"NR_109921.1",3,100,6.66666666666667e-68,654,0,0,1296.33333333333,1.09861228866811,6.4831073514572,7.16729504548764,12
"NR_110010.1",3,96.6266666666667,2.33333333333333e-50,1147.66666666667,5.66666666666667,0,2216,1.09861228866811,7.04548617467041,7.70345904786717,8
"NR_110026.1",3,100,6.66666666666667e-133,698,0,0,1383.66666666667,1.09861228866811,6.54821910276237,7.23249225938493,12
"NR_110027.1",3,93.38,3.33333333333333e-43,467.666666666667,15,0.666666666666667,797.666666666667,1.09861228866811,6.14775579143435,6.68169079924026,10
"NR_110032.1",3,92.21,2.000000002e-31,764.666666666667,11,0.333333333333333,1409.66666666667,1.09861228866811,6.63944000902121,7.25110854880438,9
"NR_110038.1",3,100,6.66666666666667e-88,1429,0,0,2817,1.09861228866811,7.26473017792987,7.94342776787637,7
"NR_110118.1",3,100,0,1219.66666666667,0,0,2388,1.09861228866811,7.1063328763511,7.77821147451249,8
"NR_110122.1",3,100,3.33333333333333e-123,1178.66666666667,0,0,2322.66666666667,1.09861228866811,7.07213913508942,7.75047122986423,8
"NR_110141.1",3,100,3.33333333333333e-39,898.666666666667,0,0,1710.33333333333,1.09861228866811,6.80091218336409,7.44444356227385,8
"NR_110161.1",3,90.06,3.00001333333333e-68,533.666666666667,29,4.33333333333333,733.666666666667,1.09861228866811,6.27977142432861,6.59805479285835,6
"NR_110201.1",3,100,0,586,0,0,1146,1.09861228866811,6.37331978957701,7.04403289727469,12
"NR_110210.1",3,100,1.33333333333333e-138,1387,0,0,2662.33333333333,1.09861228866811,7.23489842031483,7.88695821024928,7
"NR_110266.1",3,100,6.66666666666667e-53,874.666666666667,0,0,1698,1.09861228866811,6.77384286139587,7.43720636687129,8
"NR_110273.1",3,92.4433333333333,4.33333333333333e-31,369,9.33333333333333,0,624,1.09861228866811,5.91079664404053,6.43615036836943,9
"NR_110310.1",3,94.4833333333333,2e-33,475.666666666667,6,0,895.666666666667,1.09861228866811,6.16471732880873,6.79756831994738,12
"NR_110313.1",3,100,6.66666666666667e-47,668,0,0,1324,1.09861228866811,6.50428817353665,7.18841273649695,12
"NR_110369.1",3,100,0,1377,0,0,2682,1.09861228866811,7.22766249872865,7.89431806384162,7
"NR_110416.1",3,100,1.66666666666667e-58,1742,0,0,3366.33333333333,1.09861228866811,7.46278915741245,8.12157939935845,7
"NR_110458.1",3,100,1e-133,1321.33333333333,0,0,2556,1.09861228866811,7.18639660678177,7.84619881549743,8
"NR_110492.1",3,100,6.66666666666667e-34,2457,0,0,4670.33333333333,1.09861228866811,7.80669637252118,8.44898572570312,2
"NR_110524.1",3,100,1.33333333333333e-80,1723.33333333333,0,0,3271.33333333333,1.09861228866811,7.45201567883436,8.09295292798174,7
"NR_110535.1",3,100,1e-34,1509.66666666667,0,0,2992.66666666667,1.09861228866811,7.3196441548881,8.00392013067377,7
"NR_110562.1",3,95.3133333333333,3.33333333333333e-43,514,9,0,933.333333333333,1.09861228866811,6.24222326545517,6.83876240749519,12
"NR_110578.1",3,100,0,1160.33333333333,0,0,2270.66666666667,1.09861228866811,7.05646259914333,7.72782875311447,8
"NR_110616.1",3,100,0,1148.33333333333,0,0,2173.33333333333,1.09861228866811,7.04606689477965,7.68401736625259,8
"NR_110634.1",3,100,3.33333333333333e-147,1044.33333333333,0,0,2038.33333333333,1.09861228866811,6.95113400228408,7.61988775945316,8
"NR_110727.1",3,89.3133333333333,2.66666666666667e-58,1008.66666666667,43,0,1644.66666666667,1.09861228866811,6.91638460568019,7.40529300842119,10
"NR_110730.1",3,100,6.66666666666667e-36,424.666666666667,0,0,826,1.09861228866811,6.051304547464,6.71659477352098,12
"NR_110732.1",3,100,1.33333333333333e-53,734.333333333333,0,0,1424,1.09861228866811,6.59896305813423,7.26122509197192,12
"NR_110757.1",3,94.73,2.33333333333333e-34,738.333333333333,5.33333333333333,0.666666666666667,1369.33333333333,1.09861228866811,6.60439539381113,7.22207928238034,12
"NR_110770.1",3,100,6.66666666666667e-66,773.666666666667,0,0,1533.66666666667,1.09861228866811,6.65114111760633,7.33541666148736,8
"NR_110844.1",3,100,1.33333333333333e-137,728,0,0,1399.66666666667,1.09861228866811,6.59030104819669,7.24398939201608,12
"NR_110850.1",3,100,0,1704,0,0,3334.33333333333,1.09861228866811,7.44073370738926,8.11202803831707,7
"NR_110861.1",3,100,1.66666666666667e-102,547,0,0,1070.33333333333,1.09861228866811,6.30444880242198,6.9757254054214,12
"NR_110920.1",3,96.8366666666667,1.33333333333336e-73,1235.66666666667,5.66666666666667,0.333333333333333,2379.66666666667,1.09861228866811,7.11936591448262,7.77471570083435,8
"NR_111932.1",3,100,0,2011.33333333333,0,0,3897.66666666667,1.09861228866811,7.6065531310509,8.26813336247221,7
"NR_111971.1",3,100,3.33333333333333e-104,703,0,0,1393.66666666667,1.09861228866811,6.55535689181067,7.23969344268846,12
"NR_111981.1",3,100,0,684,0,0,1316.33333333333,1.09861228866811,6.52795791762255,7.18260537261854,12
"NR_111982.1",3,100,0,1293.66666666667,0,0,2564.33333333333,1.09861228866811,7.1652358427008,7.84945381479082,8
"NR_120367.1",3,100,1e-144,788.666666666667,0,0,1563.33333333333,1.09861228866811,6.67034375587022,7.35457557277222,8
"NR_120425.1",3,100,3.33333333333333e-133,1841,0,0,3620,1.09861228866811,7.51806418123308,8.19422930481982,7
"NR_120449.1",3,96.97,2.33333333333333e-32,1405.66666666667,3.33333333333333,0,2736.33333333333,1.09861228866811,7.24826696507845,7.91437410368016,7
"NR_120485.1",3,100,0,1363.33333333333,0,0,2629,1.09861228866811,7.21768796036874,7.87435882472988,7
"NR_120526.1",3,100,6.66666666666667e-57,245,0,0,485.666666666667,1.09861228866811,5.50125821054473,6.1855225175271,12
"NR_120529.1",3,100,2.66666666666667e-73,535,0,0,1009.33333333333,1.09861228866811,6.28226674689601,6.91704532588923,12
"NR_120607.1",3,100,6.66666666666667e-135,395.333333333333,0,0,770,1.09861228866811,5.97972929088956,6.64639051484773,12
"NR_121185.1",3,99.3066666666667,6.67333333333333e-67,407,1,0,799,1.09861228866811,6.00881318544259,6.68336094576627,12
"NR_121579.1",3,100,3e-44,456,0,0,903.666666666667,1.09861228866811,6.12249280951439,6.80646056083056,12
"NR_121647.1",3,92.8966666666667,3.33333335e-64,1159,22,2.66666666666667,2043.33333333333,1.09861228866811,7.05531284333975,7.62233774026215,10
"NR_121670.1",3,100,0,1619.33333333333,0,0,3170.66666666667,1.09861228866811,7.38976982089401,8.06169714970251,7
"NR_122079.1",3,94.0066666666667,7.33333333333333e-33,555,6.66666666666667,0,1047.66666666667,1.09861228866811,6.31896811374643,6.95432074812946,12
"NR_123724.1",3,100,2.33333333333333e-40,747.666666666667,0,0,1482.33333333333,1.09861228866811,6.6169572458521,7.30137270184259,12
"NR_123725.1",3,100,1.66666666666667e-40,528,0,0,1047,1.09861228866811,6.26909628370626,6.95368421087054,12
"NR_125360.1",3,100,0,1162.33333333333,0,0,2252.66666666667,1.09861228866811,7.05818475800754,7.71986997860613,8
"NR_125373.1",3,91.7833333333333,2.13333333333333e-34,778.333333333333,12,0,1448,1.09861228866811,6.65715488143489,7.27793857294566,12
"NR_125386.1",3,100,0,1326.33333333333,0,0,2526.33333333333,1.09861228866811,7.19017352175882,7.83452425514392,8
"NR_125408.1",3,100,3.33333333333333e-135,855.666666666667,0,0,1660.66666666667,1.09861228866811,6.75188089220303,7.41497440715402,8
"NR_125433.1",3,100,6.66666666666667e-36,1259,0,0,2482,1.09861228866811,7.13807303404435,7.81681996576455,8
"NR_125755.1",3,100,6.66666666666667e-57,185.666666666667,0,0,368,1.09861228866811,5.22395295125917,5.90808293816893,12
"NR_125864.1",3,100,0,689.333333333333,0,0,1353,1.09861228866811,6.53572494696021,7.21007962817079,12
"NR_125880.1",3,100,6.6666667e-56,285.333333333333,0,0,565.666666666667,1.09861228866811,5.65365808747363,6.33800497656612,12
"NR_125946.1",3,100,1e-113,793,0,0,1572,1.09861228866811,6.67582322163485,7.36010397298915,8
"NR_126032.1",3,100,2e-52,506.333333333333,0,0,989.666666666667,1.09861228866811,6.22719521392766,6.89736818609565,12
"NR_126404.1",3,93.43,1.66666666666667e-107,614.666666666667,23,0.333333333333333,1031,1.09861228866811,6.42108011544843,6.93828448401696,10
"NR_126423.1",3,100,6.66666666666667e-47,338.333333333333,0,0,670.666666666667,1.09861228866811,5.82403160280778,6.50827224255152,12
"NR_126530.1",3,100,3.33333333333333e-62,444.333333333333,0,0,857,1.09861228866811,6.0965750315106,6.75343791859778,12
"NR_126580.1",3,98.94,0,1482.33333333333,11,0.666666666666667,2841,1.09861228866811,7.30137270184259,7.95191138185419,7
"NR_130122.1",3,99.5666666666667,0,1528.33333333333,4.33333333333333,0.333333333333333,2814.33333333333,1.09861228866811,7.33193309602246,7.94248068600139,7
"NR_130151.1",3,95.9333333333333,2e-31,399,3.66666666666667,0,762,1.09861228866811,5.98896141688986,6.63594655568665,9
"NR_130733.1",3,96.19,1.66666666666667e-31,179.666666666667,3.33333333333333,0,330,1.09861228866811,5.19110328224089,5.79909265446053,4
"NR_130737.1",3,94.31,3.3334e-32,723.666666666667,6.33333333333333,0,1341,1.09861228866811,6.58433088121018,7.20117088328168,12
"NR_130896.1",3,100,0,2214,0,0,4165,1.09861228866811,7.70255611326858,8.33447155460094,2
"NR_130963.1",3,100,1e-35,553,0,0,1082.33333333333,1.09861228866811,6.31535800152233,6.98687448343474,12
"NR_131184.1",3,93.06,0,690.333333333333,26.6666666666667,2,1061.66666666667,1.09861228866811,6.53717457272747,6.96759527933815,10
"NR_131221.1",3,97.32,1e-36,254.333333333333,3,0,480.666666666667,1.09861228866811,5.53864574261635,6.17517402917678,12
"NR_131229.1",3,94.9266666666667,2.7e-31,324,5,0,602.666666666667,1.09861228866811,5.78074351579233,6.40136425228401,9
"NR_131766.1",3,96.81,3.33333333333333e-33,796,3.66666666666667,0,1491.33333333333,1.09861228866811,6.67959918584438,7.30742585338197,12
"NR_131772.1",3,99.3666666666667,3.33333333333333e-82,760.666666666667,1.33333333333333,0,1497.33333333333,1.09861228866811,6.63419524175391,7.31144102719022,12
"NR_131907.1",3,100,0,851.666666666667,0,0,1621,1.09861228866811,6.74719521396969,7.39079852173568,8
"NR_132437.1",3,100,0,1468.66666666667,0,0,2822,1.09861228866811,7.29211023869418,7.94520113241276,7
"NR_132738.1",3,100,1.33333333333333e-58,353.333333333333,0,0,700.333333333333,1.09861228866811,5.867411898438,6.55155641217689,12
"NR_132780.1",3,100,3.33333333333333e-79,610.666666666667,0,0,1129.33333333333,1.09861228866811,6.41455125656597,7.02938276710384,12
"NR_133001.1",3,100,0,1552.66666666667,0,0,3078,1.09861228866811,7.34772916177618,8.03203531439882,7
"NR_133575.1",3,100,1e-31,553.666666666667,0,0,1097.33333333333,1.09861228866811,6.31656282094518,7.00063827312885,4
"NR_133643.1",3,96.8666666666667,1e-67,386.666666666667,7,0,711,1.09861228866811,5.9575629954323,6.56667242980324,12
"NR_133646.1",3,100,3e-40,968.333333333333,0,0,1891.66666666667,1.09861228866811,6.8755763806179,7.54521355368149,8
"NR_133651.1",3,100,1.33333333333333e-55,356.666666666667,0,0,707,1.09861228866811,5.87680163878784,6.56103066589657,12
"NR_133652.1",3,100,0,1426,0,0,2761.33333333333,1.09861228866811,7.26262860097424,7.92346893384737,7
"NR_133924.1",3,100,1e-83,1158.66666666667,0,0,2175.66666666667,1.09861228866811,7.05502519771717,7.68509040996711,8
"NR_134241.1",3,100,1.34e-66,693,0,0,1360,1.09861228866811,6.5410299991899,7.2152399787301,12
"NR_134276.1",3,100,3.33333333333333e-147,770.666666666667,0,0,1513.66666666667,1.09861228866811,6.64725594112416,7.32229024242984,8
"NR_134296.1",3,100,0,1016,0,0,1996.33333333333,1.09861228866811,6.92362862813843,7.59906744359635,8
"NR_134329.1",3,100,1.33333333333333e-44,652,0,0,1248.66666666667,1.09861228866811,6.48004456192665,7.12983159433592,12
